ID,JOURNAL_ID,YEAR,MONTH,ORIGINAL_SUBMISSIONS,ORIGINAL_SUBMISSION_CONFIRMED,FIRST_REVISED_SUBMISSIONS,FIRST_REVISED_SUBMISSION_CONFIRMED,SECOND_REVISED_SUBMISSIONS,SECOND_REVISED_SUBMISSION_CONFIRMED,OVER_THIRD_REVISED_SUBMISSIONS,OVER_THIRD_REVISED_SUBMISSION_CONFIRMED,CAMERA_READY_SUBMISSION,GALLEY_PROOF_CONFIRMS,ACCEPTED,REJECTED,REVISION_REQUESTS,WITHDRAWNS,PUBLISHED,REVIEW_INVITED,REVIEW_INVITE_ACCEPTED,REVIEW_ASSIGNED,REVIEW_RESULT_SUBMISSIONS
593,153,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,153,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,153,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,153,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,153,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,153,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,153,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,154,2017,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,1
601,154,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,154,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,154,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,154,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,154,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,154,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,154,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,154,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,154,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,154,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,154,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,155,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,155,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,155,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,155,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,155,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,155,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,155,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,155,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,155,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,155,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,155,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,155,2017,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
624,161,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,161,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,161,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,161,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,161,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,161,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,161,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,161,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,161,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,161,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,161,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,161,2017,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,165,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,165,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,165,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,165,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,165,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,165,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,165,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,165,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,165,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,165,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,165,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,165,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,116,2017,3,75,68,3,2,0,0,0,0,11,8,14,3,13,0,11,464,140,23,93
649,1,2017,3,27,24,4,4,4,4,0,0,13,0,15,0,11,0,1,169,67,11,32
650,103,2017,3,5,5,1,1,1,1,0,0,4,0,4,3,2,0,4,29,17,3,18
651,144,2017,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
652,102,2017,3,8,8,1,1,0,0,0,0,5,0,5,1,2,0,6,27,22,1,23
653,108,2017,3,2,2,1,1,0,0,0,0,5,0,5,0,0,0,6,6,5,1,9
654,137,2017,3,14,12,0,0,0,0,0,0,1,0,0,1,1,0,0,20,7,14,12
655,9,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,39,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,54,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,95,2017,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
659,97,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,98,2017,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
661,111,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,115,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,117,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,120,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,122,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,125,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,126,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,132,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,133,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,134,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
671,138,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,145,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,146,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,147,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,148,2017,3,2,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
676,151,2017,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,152,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,153,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,154,2017,3,8,7,0,0,0,0,0,0,2,0,2,2,0,0,0,12,6,7,3
680,161,2017,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
681,165,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,176,2017,3,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,1,1
683,155,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,176,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,176,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,176,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,176,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,176,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,176,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,176,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,176,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,176,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,176,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,176,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,177,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,177,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,177,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,177,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,177,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,177,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,177,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,177,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,177,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,177,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,177,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,177,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,116,2017,4,139,123,25,26,0,0,0,0,65,45,42,3,32,0,33,823,354,53,258
708,137,2017,4,9,6,1,1,0,0,0,0,1,0,2,0,1,0,0,38,12,17,14
709,1,2017,4,26,22,16,14,1,1,2,2,14,0,14,1,20,0,15,140,45,41,62
710,102,2017,4,5,6,3,1,0,0,0,0,3,0,3,2,6,0,5,32,22,1,23
711,9,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,39,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,54,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,95,2017,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,97,2017,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
716,98,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
717,103,2017,4,4,3,2,2,0,0,0,0,2,0,3,1,5,0,6,16,14,1,13
718,108,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,111,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,117,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,120,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,122,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,125,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,126,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,132,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,133,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,134,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,138,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,144,2017,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,145,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,146,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,147,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,148,2017,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,151,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,152,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,153,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,154,2017,4,5,4,0,0,0,0,0,0,1,0,1,3,0,0,0,3,2,7,3
738,155,2017,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
739,161,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0
740,165,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,176,2017,4,15,3,0,0,0,0,0,0,0,0,0,1,0,0,0,45,17,3,2
742,177,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,190,2017,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,190,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,190,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,190,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,190,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,190,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,190,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,190,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,190,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,190,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,190,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,190,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,103,2017,5,2,2,3,3,0,0,1,1,6,0,3,2,1,0,7,34,8,6,13
756,116,2017,5,59,61,32,32,2,2,0,0,122,62,75,5,48,0,35,246,99,81,185
757,137,2017,5,11,8,2,1,0,0,0,0,2,0,0,1,8,0,1,25,16,25,35
758,154,2017,5,7,7,0,0,0,0,0,0,11,0,6,4,0,0,0,7,3,2,4
759,95,2017,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,176,2017,5,16,5,0,0,0,0,0,0,0,0,1,2,0,0,0,55,26,1,17
761,1,2017,5,27,25,14,15,3,3,0,0,15,0,25,2,24,0,0,178,62,45,77
762,97,2017,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1
763,102,2017,5,9,9,3,4,0,0,0,0,5,0,5,1,1,0,5,27,9,5,12
764,144,2017,5,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,1
765,134,2017,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
766,151,2017,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,161,2017,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
786,190,2017,5,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,2
787,9,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,39,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,54,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,98,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,108,2017,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,9,4,0,2
792,111,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,117,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,120,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,122,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,125,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,126,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,132,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,133,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,138,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,145,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,146,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,147,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,148,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,152,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,153,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,165,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,177,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,193,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,193,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,193,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,193,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,193,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,193,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,193,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,193,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,193,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,193,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,193,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,193,2017,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,196,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,196,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,196,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,196,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,196,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,196,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,196,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,196,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,196,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,196,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,196,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,196,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,116,2017,6,40,49,15,15,5,5,0,0,68,60,64,5,12,0,51,106,33,48,110
861,108,2017,6,4,4,0,0,0,0,0,0,3,0,4,3,0,0,0,15,10,1,12
862,1,2017,6,14,14,22,20,3,3,0,0,37,0,15,7,22,0,15,201,76,41,91
863,102,2017,6,2,2,4,4,2,2,0,0,0,0,1,2,7,0,5,31,16,5,15
864,176,2017,6,19,15,0,0,0,0,0,0,1,0,3,15,0,0,0,42,17,1,25
865,137,2017,6,7,12,7,8,1,0,0,0,1,0,4,4,5,0,0,20,13,49,59
866,103,2017,6,5,4,2,1,0,0,0,0,3,0,3,1,1,0,6,8,6,1,9
867,161,2017,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
869,9,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,39,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,54,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,95,2017,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,97,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,98,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,111,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,117,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,120,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,122,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,125,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,126,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,132,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,133,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,134,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,138,2017,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,144,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
886,145,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,146,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,147,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,148,2017,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,151,2017,6,0,2,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,2,2
891,152,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,153,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,154,2017,6,3,3,0,0,0,0,0,0,3,0,5,3,0,0,0,2,2,0,3
894,165,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,177,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,190,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,193,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,196,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,108,2017,7,1,1,0,0,0,0,0,0,1,4,0,1,0,0,4,5,4,0,3
901,1,2017,7,20,21,12,13,2,2,0,0,10,0,14,0,21,0,0,106,50,24,63
902,102,2017,7,4,5,1,1,1,1,0,0,7,0,5,2,4,0,4,32,18,3,24
903,154,2017,7,5,4,0,0,0,0,0,0,3,0,3,2,0,0,0,3,3,0,2
904,116,2017,7,11,10,14,13,1,1,0,0,85,71,53,21,24,0,52,530,173,38,181
905,103,2017,7,17,16,2,2,0,0,0,0,3,0,4,2,2,0,5,46,26,3,17
906,176,2017,7,19,17,0,0,0,0,0,0,1,0,4,9,0,0,0,45,22,0,13
907,9,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,39,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,54,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,95,2017,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,97,2017,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,98,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,111,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,117,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,120,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,122,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,125,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,126,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,132,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,133,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,134,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,137,2017,7,13,13,11,11,3,3,0,0,10,0,11,3,15,0,2,29,20,46,63
923,138,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,144,2017,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
925,145,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,146,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,147,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,148,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,151,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
